Código IDA,Nombre de instalación,Provincia,Municipio,Nombre vía,Código postal,Espacio deportivo (texto libre)
173,ASOCIACION NAZARENA PARA AL INTEGRACION DE LAS PER,Sevilla,Dos Hermanas,PLAZA JUAN ANTONIO PEREZ MUÑOZ,41700,PISTA VOLEIBOL
174,URBANIZACION BELLA VALME,Sevilla,Dos Hermanas,DALAI LAMA,41700,PISCINA VASO CHAPOTEO
174,URBANIZACION BELLA VALME,Sevilla,Dos Hermanas,DALAI LAMA,41700,PISCINA VASO GRANDE
175,C.D.P. ANTONIO GALA,Sevilla,Dos Hermanas,DALAI LAMA,41700,GIMNASIO
175,C.D.P. ANTONIO GALA,Sevilla,Dos Hermanas,DALAI LAMA,41700,PISTA FUTBOL SALA
175,C.D.P. ANTONIO GALA,Sevilla,Dos Hermanas,DALAI LAMA,41700,PISTA MINIBASKET
176,I.E.S. VISTA AZUL,Sevilla,Dos Hermanas,GABRIEL GARCIA MARQUEZ,41700,GIMNASIO
176,I.E.S. VISTA AZUL,Sevilla,Dos Hermanas,GABRIEL GARCIA MARQUEZ,41700,PISTA POLIDEPORTIVA
177,CAMPO MUNICIPAL DE FUTBOL VISTAZUL,Sevilla,Dos Hermanas,PABLO VI,41700,CAMPO DE FUTBOL
178,C.D.P. SAN JOSE SS.CC.,Sevilla,Sevilla,JUAN RAMÓN JIMÉNEZ,41011,PABELLON
178,C.D.P. SAN JOSE SS.CC.,Sevilla,Sevilla,JUAN RAMÓN JIMÉNEZ,41011,PISTA BALONCESTO
178,C.D.P. SAN JOSE SS.CC.,Sevilla,Sevilla,JUAN RAMÓN JIMÉNEZ,41011,PISTA DE MINIBASKET 1
178,C.D.P. SAN JOSE SS.CC.,Sevilla,Sevilla,JUAN RAMÓN JIMÉNEZ,41011,PISTA DE MINIBASKET 2
178,C.D.P. SAN JOSE SS.CC.,Sevilla,Sevilla,JUAN RAMÓN JIMÉNEZ,41011,PISTA POLIDEPORTIVA 1
178,C.D.P. SAN JOSE SS.CC.,Sevilla,Sevilla,JUAN RAMÓN JIMÉNEZ,41011,PISTA POLIDEPORTIVA 2
178,C.D.P. SAN JOSE SS.CC.,Sevilla,Sevilla,JUAN RAMÓN JIMÉNEZ,41011,PISTA POLIDEPORTIVA 3
178,C.D.P. SAN JOSE SS.CC.,Sevilla,Sevilla,JUAN RAMÓN JIMÉNEZ,41011,SALA POLIVALENTE
178,C.D.P. SAN JOSE SS.CC.,Sevilla,Sevilla,JUAN RAMÓN JIMÉNEZ,41011,VASO PISCINA
179,PISTA POLIDEPORTIVA DE BARRIADA CONSOLACION,Sevilla,Dos Hermanas,MAESTRO CHUECA,41700,PISTA POLIDEPORTIVA
180,C.E.I.P. CONSOLACION,Sevilla,Dos Hermanas,AMADEO VIVES,41700,PISTA DE MINIBASKET
180,C.E.I.P. CONSOLACION,Sevilla,Dos Hermanas,AMADEO VIVES,41700,PISTA DE VOLEIBOL
180,C.E.I.P. CONSOLACION,Sevilla,Dos Hermanas,AMADEO VIVES,41700,PISTA POLIDEPORTIVA
180,C.E.I.P. CONSOLACION,Sevilla,Dos Hermanas,AMADEO VIVES,41700,SALA ESPECIALIZADA
181,COLEGIO SAN HERMENEGILDO,Sevilla,Dos Hermanas,CL. CAMINO DE LOS FRAILES,41700,6521
182,C.E.I.P. ORIPPO,Sevilla,Dos Hermanas,AVDA. MONTECILLOS,41700,PISTA POLIDEPORTIVA
183,I.E.S. GONZALO NAZARENO,Sevilla,Dos Hermanas,LAS BOTIJAS,41700,PISTA POLIDEPORTIVA
184,I.E.S. TORRES DE LOS HEBREROS,Sevilla,Dos Hermanas,AVDA.DE ANDALUCIA,41700,PISTA ALBERO
184,I.E.S. TORRES DE LOS HEBREROS,Sevilla,Dos Hermanas,AVDA.DE ANDALUCIA,41700,PISTA POLIDEPORTIVA
185,C.E.I.P. VICENTE ALEIXANDRE,Sevilla,Dos Hermanas,REAL UTRERA,41700,PISTA POLIDEPORTIVA 1
187,I.E.S. JESUS DEL GRAN PODER,Sevilla,Dos Hermanas,NUESTRA SEÑORA DEL CARMEN,41700,PISTA POLIDEPORTIVA 1
187,I.E.S. JESUS DEL GRAN PODER,Sevilla,Dos Hermanas,NUESTRA SEÑORA DEL CARMEN,41700,PISTA POLIDEPORTIVA 2
188,PISTA DEPORTIVA,Sevilla,Dos Hermanas,JOSÉ CARRERAS,41700,PISTA POLIDEPORTIVA
189,C.E.I.P. SAN SEBASTIAN,Sevilla,Dos Hermanas,PLAZA HIDALGO GARRET,41700,PISTA DE MINIBASKET
189,C.E.I.P. SAN SEBASTIAN,Sevilla,Dos Hermanas,PLAZA HIDALGO GARRET,41700,PISTA POLIDEPORTIVA
190,CLUB FEMME. SALUD Y ESTICA,Sevilla,Dos Hermanas,ROMERA,41700,6532
192,C.D.P. ALMINAR,Sevilla,Dos Hermanas,RONDA DE ALTAIR,41700,PISCINA - VASO GRANDE
192,C.D.P. ALMINAR,Sevilla,Dos Hermanas,RONDA DE ALTAIR,41700,PISCINA - VASO PEQUEÑO
192,C.D.P. ALMINAR,Sevilla,Dos Hermanas,RONDA DE ALTAIR,41700,PISTA DE PADEL
192,C.D.P. ALMINAR,Sevilla,Dos Hermanas,RONDA DE ALTAIR,41700,PISTA DE VOLEY PLAYA
192,C.D.P. ALMINAR,Sevilla,Dos Hermanas,RONDA DE ALTAIR,41700,PISTA POLIDEPORTIVA EXTERIOR
192,C.D.P. ALMINAR,Sevilla,Dos Hermanas,RONDA DE ALTAIR,41700,SALA DE ACTIVIDADES
192,C.D.P. ALMINAR,Sevilla,Dos Hermanas,RONDA DE ALTAIR,41700,SALA MUSCULACIÓN
192,C.D.P. ALMINAR,Sevilla,Dos Hermanas,RONDA DE ALTAIR,41700,SALA POLIVALENTE
193,PISTA DE PATINAJE,Sevilla,Dos Hermanas,DOCTOR FLEMING,41700,PISTA DE PATINAJE
196,C.D.P. NTRA. SRA. DE LA COMPASION,Sevilla,Dos Hermanas,AVDA. DE SEVILLA,41700,GIMNASIO
196,C.D.P. NTRA. SRA. DE LA COMPASION,Sevilla,Dos Hermanas,AVDA. DE SEVILLA,41700,PISTA DE ALBERO
196,C.D.P. NTRA. SRA. DE LA COMPASION,Sevilla,Dos Hermanas,AVDA. DE SEVILLA,41700,PISTA DE BALONCESTO
196,C.D.P. NTRA. SRA. DE LA COMPASION,Sevilla,Dos Hermanas,AVDA. DE SEVILLA,41700,PISTA DE MINIBASKET
196,C.D.P. NTRA. SRA. DE LA COMPASION,Sevilla,Dos Hermanas,AVDA. DE SEVILLA,41700,PISTA DE VOLEIBOL
197,C.E.I.P. FELIZ HERNANDEZ BARRERA,Sevilla,Isla Mayor,PLAZA DE LA VICTORIA,41140,PISTA DE BALONCESTO
197,C.E.I.P. FELIZ HERNANDEZ BARRERA,Sevilla,Isla Mayor,PLAZA DE LA VICTORIA,41140,PISTA DE FUTBOL SALA
198,I.E.S. LAGO LIGUR,Sevilla,Isla Mayor,SANTO TOMAS DE AQUINO,41140,GIMNASIO
198,I.E.S. LAGO LIGUR,Sevilla,Isla Mayor,SANTO TOMAS DE AQUINO,41140,PISTA POLIDEPORTIVA 1
198,I.E.S. LAGO LIGUR,Sevilla,Isla Mayor,SANTO TOMAS DE AQUINO,41140,PISTA POLIDEPORTIVA 2
199,PISCINA MUNICIPAL,Sevilla,Isla Mayor,AVDA. CONCORDIA,41140,PISCINA
199,PISCINA MUNICIPAL,Sevilla,Isla Mayor,AVDA. CONCORDIA,41140,VASO DE CHAPOTEO
200,CAMPO MUNICIPAL VILLAFRANCO C.F.,Sevilla,Isla Mayor,AVDA. RAFAEL BECA,41140,CAMPO DE FUTBOL
